"","lat","lon","modality","units","O3_cal","O3","reg_site","timestamp"
"282",37.7658,-122.3978,"OZONE","PPB",15,14.6,"San Francisco",2020-06-29 19:00:00
"283",37.9604,-122.3571,"OZONE","PPB",18,18.4,"San Pablo",2020-06-29 19:00:00
"284",37.864767,-122.302741,"OZONE","PPB",11,11.3,"Berkeley",2020-06-29 19:00:00
"285",37.8148,-122.282402,"OZONE","PPB",12,6.7,"Oakland",2020-06-29 19:00:00
"286",38.102507,-122.237976,"OZONE","PPB",17,18.9,"Vallejo",2020-06-29 19:00:00
"287",37.743061,-122.169907,"OZONE","PPB",11,8,"San Leandro",2020-06-29 19:00:00
"288",37.9383,-122.025,"OZONE","PPB",18,15.5,"Concord",2020-06-29 19:00:00
"289",37.9722,-122.5189,"OZONE","PPB",12,12,"San Rafael",2020-06-29 18:00:00
"290",37.7658,-122.3978,"OZONE","PPB",16,16,"San Francisco",2020-06-29 18:00:00
"291",37.9604,-122.3571,"OZONE","PPB",19,21,"San Pablo",2020-06-29 18:00:00
"292",37.864767,-122.302741,"OZONE","PPB",12,14.5,"Berkeley",2020-06-29 18:00:00
"293",37.8148,-122.282402,"OZONE","PPB",12,12,"Oakland",2020-06-29 18:00:00
"294",38.102507,-122.237976,"OZONE","PPB",18,18,"Vallejo",2020-06-29 18:00:00
"295",37.743061,-122.169907,"OZONE","PPB",11,11,"San Leandro",2020-06-29 18:00:00
"296",37.9383,-122.025,"OZONE","PPB",18,17,"Concord",2020-06-29 18:00:00
"297",37.9722,-122.5189,"OZONE","PPB",14,13.7,"San Rafael",2020-06-29 17:00:00
"298",37.7658,-122.3978,"OZONE","PPB",17,19,"San Francisco",2020-06-29 17:00:00
"299",37.9604,-122.3571,"OZONE","PPB",20,20,"San Pablo",2020-06-29 17:00:00
"300",37.864767,-122.302741,"OZONE","PPB",13,13,"Berkeley",2020-06-29 17:00:00
"301",37.8148,-122.282402,"OZONE","PPB",12,10.3,"Oakland",2020-06-29 17:00:00
"302",38.102507,-122.237976,"OZONE","PPB",19,20.1,"Vallejo",2020-06-29 17:00:00
"303",37.743061,-122.169907,"OZONE","PPB",10,10.3,"San Leandro",2020-06-29 17:00:00
"304",37.9383,-122.025,"OZONE","PPB",18,18,"Concord",2020-06-29 17:00:00
"305",37.9722,-122.5189,"OZONE","PPB",16,14.8,"San Rafael",2020-06-29 16:00:00
"306",37.7658,-122.3978,"OZONE","PPB",18,15.2,"San Francisco",2020-06-29 16:00:00
"307",37.9604,-122.3571,"OZONE","PPB",21,21.9,"San Pablo",2020-06-29 16:00:00
"308",37.864767,-122.302741,"OZONE","PPB",14,13.4,"Berkeley",2020-06-29 16:00:00
"309",37.8148,-122.282402,"OZONE","PPB",14,12.3,"Oakland",2020-06-29 16:00:00
"310",38.102507,-122.237976,"OZONE","PPB",20,19.2,"Vallejo",2020-06-29 16:00:00
"311",37.743061,-122.169907,"OZONE","PPB",12,11.9,"San Leandro",2020-06-29 16:00:00
"312",37.9383,-122.025,"OZONE","PPB",20,21.9,"Concord",2020-06-29 16:00:00
"313",37.9722,-122.5189,"OZONE","PPB",18,16.3,"San Rafael",2020-06-29 15:00:00
"314",37.7658,-122.3978,"OZONE","PPB",20,14.9,"San Francisco",2020-06-29 15:00:00
"315",37.9604,-122.3571,"OZONE","PPB",21,21.4,"San Pablo",2020-06-29 15:00:00
"316",37.864767,-122.302741,"OZONE","PPB",14,12.6,"Berkeley",2020-06-29 15:00:00
"317",37.8148,-122.282402,"OZONE","PPB",16,17.1,"Oakland",2020-06-29 15:00:00
"318",38.102507,-122.237976,"OZONE","PPB",20,20.4,"Vallejo",2020-06-29 15:00:00
"319",37.743061,-122.169907,"OZONE","PPB",14,11.8,"San Leandro",2020-06-29 15:00:00
"320",37.9383,-122.025,"OZONE","PPB",21,21.9,"Concord",2020-06-29 15:00:00
"321",37.9722,-122.5189,"OZONE","PPB",18,18.7,"San Rafael",2020-06-29 14:00:00
"322",37.7658,-122.3978,"OZONE","PPB",21,18.9,"San Francisco",2020-06-29 14:00:00
"323",37.9604,-122.3571,"OZONE","PPB",21,23.4,"San Pablo",2020-06-29 14:00:00
"324",37.864767,-122.302741,"OZONE","PPB",15,16.2,"Berkeley",2020-06-29 14:00:00
"325",37.8148,-122.282402,"OZONE","PPB",17,17.1,"Oakland",2020-06-29 14:00:00
"326",38.102507,-122.237976,"OZONE","PPB",21,21.3,"Vallejo",2020-06-29 14:00:00
"327",37.743061,-122.169907,"OZONE","PPB",15,14,"San Leandro",2020-06-29 14:00:00
"328",37.9383,-122.025,"OZONE","PPB",23,21.6,"Concord",2020-06-29 14:00:00
"329",37.9722,-122.5189,"OZONE","PPB",19,21.9,"San Rafael",2020-06-29 13:00:00
"330",37.7658,-122.3978,"OZONE","PPB",22,22.7,"San Francisco",2020-06-29 13:00:00
"331",37.9604,-122.3571,"OZONE","PPB",22,22.6,"San Pablo",2020-06-29 13:00:00
"332",37.864767,-122.302741,"OZONE","PPB",16,15.9,"Berkeley",2020-06-29 13:00:00
"333",37.8148,-122.282402,"OZONE","PPB",19,18.9,"Oakland",2020-06-29 13:00:00
"334",38.102507,-122.237976,"OZONE","PPB",21,19.6,"Vallejo",2020-06-29 13:00:00
"335",37.743061,-122.169907,"OZONE","PPB",17,11.9,"San Leandro",2020-06-29 13:00:00
"336",37.9383,-122.025,"OZONE","PPB",23,21.5,"Concord",2020-06-29 13:00:00
"337",37.9722,-122.5189,"OZONE","PPB",26,27.4,"San Rafael",2020-06-29 13:00:00
"338",37.7658,-122.3978,"OZONE","PPB",28,30.1,"San Francisco",2020-06-29 13:00:00
"339",37.9604,-122.3571,"OZONE","PPB",26,27.9,"San Pablo",2020-06-29 13:00:00
"340",37.864767,-122.302741,"OZONE","PPB",23,24.4,"Berkeley",2020-06-29 13:00:00
"341",37.8148,-122.282402,"OZONE","PPB",27,29,"Oakland",2020-06-29 13:00:00
"342",38.102507,-122.237976,"OZONE","PPB",28,28.2,"Vallejo",2020-06-29 13:00:00
"343",37.743061,-122.169907,"OZONE","PPB",26,26.8,"San Leandro",2020-06-29 13:00:00
"344",37.9383,-122.025,"OZONE","PPB",30,31.2,"Concord",2020-06-29 13:00:00
"345",37.9722,-122.5189,"OZONE","PPB",21,21.5,"San Rafael",2020-06-29 12:00:00
"346",37.7658,-122.3978,"OZONE","PPB",23,25.5,"San Francisco",2020-06-29 12:00:00
"347",37.9604,-122.3571,"OZONE","PPB",22,20.5,"San Pablo",2020-06-29 12:00:00
"348",37.864767,-122.302741,"OZONE","PPB",17,14.3,"Berkeley",2020-06-29 12:00:00
"349",37.8148,-122.282402,"OZONE","PPB",20,20.1,"Oakland",2020-06-29 12:00:00
"350",38.102507,-122.237976,"OZONE","PPB",23,21.2,"Vallejo",2020-06-29 12:00:00
"351",37.743061,-122.169907,"OZONE","PPB",19,20.3,"San Leandro",2020-06-29 12:00:00
"352",37.9383,-122.025,"OZONE","PPB",24,22.9,"Concord",2020-06-29 12:00:00
"353",37.9722,-122.5189,"OZONE","PPB",26,27.1,"San Rafael",2020-06-29 12:00:00
"354",37.7658,-122.3978,"OZONE","PPB",29,29.9,"San Francisco",2020-06-29 12:00:00
"355",37.9604,-122.3571,"OZONE","PPB",26,26.5,"San Pablo",2020-06-29 12:00:00
"356",37.864767,-122.302741,"OZONE","PPB",23,24.2,"Berkeley",2020-06-29 12:00:00
"357",37.8148,-122.282402,"OZONE","PPB",28,28.8,"Oakland",2020-06-29 12:00:00
"358",38.102507,-122.237976,"OZONE","PPB",28,27.8,"Vallejo",2020-06-29 12:00:00
"359",37.743061,-122.169907,"OZONE","PPB",26,26.9,"San Leandro",2020-06-29 12:00:00
"360",37.9383,-122.025,"OZONE","PPB",30,31.6,"Concord",2020-06-29 12:00:00
"361",37.9722,-122.5189,"OZONE","PPB",22,20.9,"San Rafael",2020-06-29 11:00:00
"362",37.7658,-122.3978,"OZONE","PPB",25,26.2,"San Francisco",2020-06-29 11:00:00
"363",37.9604,-122.3571,"OZONE","PPB",23,22.3,"San Pablo",2020-06-29 11:00:00
"364",37.864767,-122.302741,"OZONE","PPB",18,14.6,"Berkeley",2020-06-29 11:00:00
"365",37.8148,-122.282402,"OZONE","PPB",22,21.2,"Oakland",2020-06-29 11:00:00
"366",38.102507,-122.237976,"OZONE","PPB",24,22.1,"Vallejo",2020-06-29 11:00:00
"367",37.743061,-122.169907,"OZONE","PPB",21,22.5,"San Leandro",2020-06-29 11:00:00
"368",37.9383,-122.025,"OZONE","PPB",25,25,"Concord",2020-06-29 11:00:00
"369",37.9722,-122.5189,"OZONE","PPB",26,27.2,"San Rafael",2020-06-29 11:00:00
"370",37.7658,-122.3978,"OZONE","PPB",29,29.4,"San Francisco",2020-06-29 11:00:00
"371",37.9604,-122.3571,"OZONE","PPB",26,25.9,"San Pablo",2020-06-29 11:00:00
"372",37.864767,-122.302741,"OZONE","PPB",23,23.6,"Berkeley",2020-06-29 11:00:00
"373",37.8148,-122.282402,"OZONE","PPB",28,28,"Oakland",2020-06-29 11:00:00
"374",38.102507,-122.237976,"OZONE","PPB",27,27.9,"Vallejo",2020-06-29 11:00:00
"375",37.743061,-122.169907,"OZONE","PPB",26,26.9,"San Leandro",2020-06-29 11:00:00
"376",37.9383,-122.025,"OZONE","PPB",30,32,"Concord",2020-06-29 11:00:00
"377",37.9722,-122.5189,"OZONE","PPB",23,20.3,"San Rafael",2020-06-29 10:00:00
"378",37.7658,-122.3978,"OZONE","PPB",26,26.9,"San Francisco",2020-06-29 10:00:00
"379",37.9604,-122.3571,"OZONE","PPB",23,21.6,"San Pablo",2020-06-29 10:00:00
"380",37.864767,-122.302741,"OZONE","PPB",19,20.6,"Berkeley",2020-06-29 10:00:00
"381",37.8148,-122.282402,"OZONE","PPB",23,23.2,"Oakland",2020-06-29 10:00:00
"382",38.102507,-122.237976,"OZONE","PPB",24,24.8,"Vallejo",2020-06-29 10:00:00
"383",37.743061,-122.169907,"OZONE","PPB",22,24.1,"San Leandro",2020-06-29 10:00:00
"384",37.9383,-122.025,"OZONE","PPB",27,27.1,"Concord",2020-06-29 10:00:00
"385",37.9722,-122.5189,"OZONE","PPB",25,26,"San Rafael",2020-06-29 10:00:00
"386",37.7658,-122.3978,"OZONE","PPB",29,28.3,"San Francisco",2020-06-29 10:00:00
"387",37.9604,-122.3571,"OZONE","PPB",26,26,"San Pablo",2020-06-29 10:00:00
"388",37.864767,-122.302741,"OZONE","PPB",23,23.7,"Berkeley",2020-06-29 10:00:00
"389",37.8148,-122.282402,"OZONE","PPB",28,28.3,"Oakland",2020-06-29 10:00:00
"390",38.102507,-122.237976,"OZONE","PPB",27,28.4,"Vallejo",2020-06-29 10:00:00
"391",37.743061,-122.169907,"OZONE","PPB",26,26.9,"San Leandro",2020-06-29 10:00:00
"392",37.9383,-122.025,"OZONE","PPB",30,31.1,"Concord",2020-06-29 10:00:00
"393",37.9722,-122.5189,"OZONE","PPB",24,23.7,"San Rafael",2020-06-29 09:00:00
"394",37.7658,-122.3978,"OZONE","PPB",27,26.7,"San Francisco",2020-06-29 09:00:00
"395",37.9604,-122.3571,"OZONE","PPB",24,23.4,"San Pablo",2020-06-29 09:00:00
"396",37.864767,-122.302741,"OZONE","PPB",20,23.8,"Berkeley",2020-06-29 09:00:00
"397",37.8148,-122.282402,"OZONE","PPB",24,24,"Oakland",2020-06-29 09:00:00
"398",38.102507,-122.237976,"OZONE","PPB",26,26.5,"Vallejo",2020-06-29 09:00:00
"399",37.743061,-122.169907,"OZONE","PPB",24,25.1,"San Leandro",2020-06-29 09:00:00
"400",37.9383,-122.025,"OZONE","PPB",28,28.3,"Concord",2020-06-29 09:00:00
"401",37.9722,-122.5189,"OZONE","PPB",24,26.2,"San Rafael",2020-06-29 09:00:00
"402",37.7658,-122.3978,"OZONE","PPB",28,28.9,"San Francisco",2020-06-29 09:00:00
"403",37.9604,-122.3571,"OZONE","PPB",25,26.4,"San Pablo",2020-06-29 09:00:00
"404",37.864767,-122.302741,"OZONE","PPB",22,23.2,"Berkeley",2020-06-29 09:00:00
"405",37.8148,-122.282402,"OZONE","PPB",27,28.9,"Oakland",2020-06-29 09:00:00
"406",38.102507,-122.237976,"OZONE","PPB",27,27.7,"Vallejo",2020-06-29 09:00:00
"407",37.743061,-122.169907,"OZONE","PPB",25,26.1,"San Leandro",2020-06-29 09:00:00
"408",37.9383,-122.025,"OZONE","PPB",29,31,"Concord",2020-06-29 09:00:00
"409",37.9722,-122.5189,"OZONE","PPB",24,25,"San Rafael",2020-06-29 08:00:00
"410",37.7658,-122.3978,"OZONE","PPB",28,27.7,"San Francisco",2020-06-29 08:00:00
"411",37.9604,-122.3571,"OZONE","PPB",24,25.4,"San Pablo",2020-06-29 08:00:00
"412",37.864767,-122.302741,"OZONE","PPB",21,20.5,"Berkeley",2020-06-29 08:00:00
"413",37.8148,-122.282402,"OZONE","PPB",25,25.4,"Oakland",2020-06-29 08:00:00
"414",38.102507,-122.237976,"OZONE","PPB",26,28.1,"Vallejo",2020-06-29 08:00:00
"415",37.743061,-122.169907,"OZONE","PPB",25,26.1,"San Leandro",2020-06-29 08:00:00
"416",37.9383,-122.025,"OZONE","PPB",29,29.9,"Concord",2020-06-29 08:00:00
"417",37.9722,-122.5189,"OZONE","PPB",23,25,"San Rafael",2020-06-29 08:00:00
"418",37.7658,-122.3978,"OZONE","PPB",28,28.9,"San Francisco",2020-06-29 08:00:00
"419",37.9604,-122.3571,"OZONE","PPB",25,26,"San Pablo",2020-06-29 08:00:00
"420",37.864767,-122.302741,"OZONE","PPB",21,23.3,"Berkeley",2020-06-29 08:00:00
"421",37.8148,-122.282402,"OZONE","PPB",27,28.5,"Oakland",2020-06-29 08:00:00
"422",38.102507,-122.237976,"OZONE","PPB",26,27.3,"Vallejo",2020-06-29 08:00:00
"423",37.743061,-122.169907,"OZONE","PPB",25,25.9,"San Leandro",2020-06-29 08:00:00
"424",37.9383,-122.025,"OZONE","PPB",29,29.7,"Concord",2020-06-29 08:00:00
"425",37.9722,-122.5189,"OZONE","PPB",25,26.8,"San Rafael",2020-06-29 07:00:00
"426",37.7658,-122.3978,"OZONE","PPB",28,29.3,"San Francisco",2020-06-29 07:00:00
"427",37.9604,-122.3571,"OZONE","PPB",25,26.6,"San Pablo",2020-06-29 07:00:00
"428",37.864767,-122.302741,"OZONE","PPB",23,23.5,"Berkeley",2020-06-29 07:00:00
"429",37.8148,-122.282402,"OZONE","PPB",26,27.7,"Oakland",2020-06-29 07:00:00
"430",38.102507,-122.237976,"OZONE","PPB",27,29.4,"Vallejo",2020-06-29 07:00:00
"431",37.743061,-122.169907,"OZONE","PPB",26,27,"San Leandro",2020-06-29 07:00:00
"432",37.9383,-122.025,"OZONE","PPB",30,31.3,"Concord",2020-06-29 07:00:00
"433",37.9722,-122.5189,"OZONE","PPB",22,23,"San Rafael",2020-06-29 07:00:00
"434",37.7658,-122.3978,"OZONE","PPB",28,28.8,"San Francisco",2020-06-29 07:00:00
"435",37.9604,-122.3571,"OZONE","PPB",25,25.7,"San Pablo",2020-06-29 07:00:00
"436",37.864767,-122.302741,"OZONE","PPB",21,21.7,"Berkeley",2020-06-29 07:00:00
"437",37.8148,-122.282402,"OZONE","PPB",26,27.3,"Oakland",2020-06-29 07:00:00
"438",38.102507,-122.237976,"OZONE","PPB",26,26.6,"Vallejo",2020-06-29 07:00:00
"439",37.743061,-122.169907,"OZONE","PPB",25,25.1,"San Leandro",2020-06-29 07:00:00
"440",37.9383,-122.025,"OZONE","PPB",28,28.2,"Concord",2020-06-29 07:00:00
"441",37.9722,-122.5189,"OZONE","PPB",21,22.4,"San Rafael",2020-06-29 06:00:00
"442",37.7658,-122.3978,"OZONE","PPB",28,27.9,"San Francisco",2020-06-29 06:00:00
"443",37.9604,-122.3571,"OZONE","PPB",25,25.3,"San Pablo",2020-06-29 06:00:00
"444",37.864767,-122.302741,"OZONE","PPB",21,20.3,"Berkeley",2020-06-29 06:00:00
"445",37.8148,-122.282402,"OZONE","PPB",26,26.2,"Oakland",2020-06-29 06:00:00
"446",38.102507,-122.237976,"OZONE","PPB",26,25.5,"Vallejo",2020-06-29 06:00:00
"447",37.743061,-122.169907,"OZONE","PPB",25,24.4,"San Leandro",2020-06-29 06:00:00
"448",37.9383,-122.025,"OZONE","PPB",28,27.2,"Concord",2020-06-29 06:00:00
"449",37.9722,-122.5189,"OZONE","PPB",21,21,"San Rafael",2020-06-29 05:00:00
"450",37.7658,-122.3978,"OZONE","PPB",28,27.7,"San Francisco",2020-06-29 05:00:00
"451",37.9604,-122.3571,"OZONE","PPB",25,25.5,"San Pablo",2020-06-29 05:00:00
"452",37.864767,-122.302741,"OZONE","PPB",22,19.1,"Berkeley",2020-06-29 05:00:00
"453",37.8148,-122.282402,"OZONE","PPB",26,25.4,"Oakland",2020-06-29 05:00:00
"454",38.102507,-122.237976,"OZONE","PPB",25,25.4,"Vallejo",2020-06-29 05:00:00
"455",37.743061,-122.169907,"OZONE","PPB",25,24.6,"San Leandro",2020-06-29 05:00:00
"456",37.9383,-122.025,"OZONE","PPB",27,26.9,"Concord",2020-06-29 05:00:00
"457",37.9722,-122.5189,"OZONE","PPB",20,18,"San Rafael",2020-06-29 04:00:00
"458",37.7658,-122.3978,"OZONE","PPB",28,27.9,"San Francisco",2020-06-29 04:00:00
"459",37.9604,-122.3571,"OZONE","PPB",25,25.3,"San Pablo",2020-06-29 04:00:00
"460",37.864767,-122.302741,"OZONE","PPB",22,20.3,"Berkeley",2020-06-29 04:00:00
"461",37.8148,-122.282402,"OZONE","PPB",26,25.9,"Oakland",2020-06-29 04:00:00
"462",38.102507,-122.237976,"OZONE","PPB",26,25.3,"Vallejo",2020-06-29 04:00:00
"463",37.743061,-122.169907,"OZONE","PPB",25,25.1,"San Leandro",2020-06-29 04:00:00
"464",37.9383,-122.025,"OZONE","PPB",27,26.8,"Concord",2020-06-29 04:00:00
"465",37.9722,-122.5189,"OZONE","PPB",20,17.7,"San Rafael",2020-06-29 03:00:00
"466",37.7658,-122.3978,"OZONE","PPB",28,28.1,"San Francisco",2020-06-29 03:00:00
"467",37.9604,-122.3571,"OZONE","PPB",25,26.3,"San Pablo",2020-06-29 03:00:00
"468",37.864767,-122.302741,"OZONE","PPB",22,22.3,"Berkeley",2020-06-29 03:00:00
"469",37.8148,-122.282402,"OZONE","PPB",26,23.9,"Oakland",2020-06-29 03:00:00
"470",38.102507,-122.237976,"OZONE","PPB",26,24.9,"Vallejo",2020-06-29 03:00:00
"471",37.743061,-122.169907,"OZONE","PPB",25,25.3,"San Leandro",2020-06-29 03:00:00
"472",37.9383,-122.025,"OZONE","PPB",27,26.8,"Concord",2020-06-29 03:00:00
"473",37.9722,-122.5189,"OZONE","PPB",20,20.4,"San Rafael",2020-06-29 02:00:00
"474",37.7658,-122.3978,"OZONE","PPB",29,28.8,"San Francisco",2020-06-29 02:00:00
"475",37.9604,-122.3571,"OZONE","PPB",26,26.7,"San Pablo",2020-06-29 02:00:00
"476",37.864767,-122.302741,"OZONE","PPB",23,23.9,"Berkeley",2020-06-29 02:00:00
"477",37.8148,-122.282402,"OZONE","PPB",26,25.5,"Oakland",2020-06-29 02:00:00
"478",38.102507,-122.237976,"OZONE","PPB",26,25.5,"Vallejo",2020-06-29 02:00:00
"479",37.743061,-122.169907,"OZONE","PPB",25,26.1,"San Leandro",2020-06-29 02:00:00
"480",37.9383,-122.025,"OZONE","PPB",27,27.6,"Concord",2020-06-29 02:00:00
"481",37.9722,-122.5189,"OZONE","PPB",21,21,"San Rafael",2020-06-29 01:00:00
"482",37.7658,-122.3978,"OZONE","PPB",29,29,"San Francisco",2020-06-29 01:00:00
"483",37.9604,-122.3571,"OZONE","PPB",26,26,"San Pablo",2020-06-29 01:00:00
"484",37.864767,-122.302741,"OZONE","PPB",24,27,"Berkeley",2020-06-29 01:00:00
"485",37.8148,-122.282402,"OZONE","PPB",26,26,"Oakland",2020-06-29 01:00:00
"486",38.102507,-122.237976,"OZONE","PPB",26,26,"Vallejo",2020-06-29 01:00:00
"487",37.743061,-122.169907,"OZONE","PPB",26,26,"San Leandro",2020-06-29 01:00:00
"488",37.9383,-122.025,"OZONE","PPB",27,27.8,"Concord",2020-06-29 01:00:00
"489",37.9722,-122.5189,"OZONE","PPB",22,22.6,"San Rafael",2020-06-29 00:00:00
"490",37.7658,-122.3978,"OZONE","PPB",29,31.2,"San Francisco",2020-06-29 00:00:00
"491",37.9604,-122.3571,"OZONE","PPB",26,26,"San Pablo",2020-06-29 00:00:00
"492",37.864767,-122.302741,"OZONE","PPB",25,25,"Berkeley",2020-06-29 00:00:00
"493",37.8148,-122.282402,"OZONE","PPB",26,27.8,"Oakland",2020-06-29 00:00:00
"494",38.102507,-122.237976,"OZONE","PPB",26,28.9,"Vallejo",2020-06-29 00:00:00
"495",37.743061,-122.169907,"OZONE","PPB",26,27.4,"San Leandro",2020-06-29 00:00:00
"496",37.9383,-122.025,"OZONE","PPB",27,27,"Concord",2020-06-29 00:00:00
"497",37.9722,-122.5189,"OZONE","PPB",23,24,"San Rafael",2020-06-28 23:00:00
"498",37.7658,-122.3978,"OZONE","PPB",30,31.3,"San Francisco",2020-06-28 23:00:00
"499",37.9604,-122.3571,"OZONE","PPB",26,26.3,"San Pablo",2020-06-28 23:00:00
"500",37.864767,-122.302741,"OZONE","PPB",25,27.9,"Berkeley",2020-06-28 23:00:00
"501",37.8148,-122.282402,"OZONE","PPB",27,28,"Oakland",2020-06-28 23:00:00
"502",38.102507,-122.237976,"OZONE","PPB",27,28.3,"Vallejo",2020-06-28 23:00:00
"503",37.743061,-122.169907,"OZONE","PPB",26,26.6,"San Leandro",2020-06-28 23:00:00
"504",37.9383,-122.025,"OZONE","PPB",27,27.5,"Concord",2020-06-28 23:00:00
"505",37.9722,-122.5189,"OZONE","PPB",23,23.1,"San Rafael",2020-06-28 22:00:00
"506",37.7658,-122.3978,"OZONE","PPB",30,30.1,"San Francisco",2020-06-28 22:00:00
"507",37.9604,-122.3571,"OZONE","PPB",26,26.2,"San Pablo",2020-06-28 22:00:00
"508",37.864767,-122.302741,"OZONE","PPB",25,26.8,"Berkeley",2020-06-28 22:00:00
"509",37.8148,-122.282402,"OZONE","PPB",27,26.9,"Oakland",2020-06-28 22:00:00
"510",38.102507,-122.237976,"OZONE","PPB",27,27.3,"Vallejo",2020-06-28 22:00:00
"511",37.743061,-122.169907,"OZONE","PPB",26,26.3,"San Leandro",2020-06-28 22:00:00
"512",37.9383,-122.025,"OZONE","PPB",27,27,"Concord",2020-06-28 22:00:00
"513",37.9722,-122.5189,"OZONE","PPB",23,23.8,"San Rafael",2020-06-28 21:00:00
"514",37.7658,-122.3978,"OZONE","PPB",30,29.5,"San Francisco",2020-06-28 21:00:00
"515",37.9604,-122.3571,"OZONE","PPB",26,25.8,"San Pablo",2020-06-28 21:00:00
"516",37.864767,-122.302741,"OZONE","PPB",25,25.3,"Berkeley",2020-06-28 21:00:00
"517",37.8148,-122.282402,"OZONE","PPB",27,26.8,"Oakland",2020-06-28 21:00:00
"518",38.102507,-122.237976,"OZONE","PPB",27,27,"Vallejo",2020-06-28 21:00:00
"519",37.743061,-122.169907,"OZONE","PPB",26,25.9,"San Leandro",2020-06-28 21:00:00
"520",37.9383,-122.025,"OZONE","PPB",26,27,"Concord",2020-06-28 21:00:00
"521",37.9722,-122.5189,"OZONE","PPB",23,23.8,"San Rafael",2020-06-28 20:00:00
"522",37.7658,-122.3978,"OZONE","PPB",30,29.2,"San Francisco",2020-06-28 20:00:00
"523",37.9604,-122.3571,"OZONE","PPB",26,26.3,"San Pablo",2020-06-28 20:00:00
"524",37.864767,-122.302741,"OZONE","PPB",25,24.8,"Berkeley",2020-06-28 20:00:00
"525",37.8148,-122.282402,"OZONE","PPB",27,26.7,"Oakland",2020-06-28 20:00:00
"526",38.102507,-122.237976,"OZONE","PPB",26,26.9,"Vallejo",2020-06-28 20:00:00
"527",37.743061,-122.169907,"OZONE","PPB",25,26.5,"San Leandro",2020-06-28 20:00:00
"528",37.9383,-122.025,"OZONE","PPB",26,27.7,"Concord",2020-06-28 20:00:00
"529",37.9722,-122.5189,"OZONE","PPB",21,20.6,"San Rafael",2020-06-28 20:00:00
"530",37.7658,-122.3978,"OZONE","PPB",26,24.8,"San Francisco",2020-06-28 20:00:00
"531",37.9604,-122.3571,"OZONE","PPB",23,22.5,"San Pablo",2020-06-28 20:00:00
"532",37.864767,-122.302741,"OZONE","PPB",20,19.4,"Berkeley",2020-06-28 20:00:00
"533",37.8148,-122.282402,"OZONE","PPB",23,24.6,"Oakland",2020-06-28 20:00:00
"534",38.102507,-122.237976,"OZONE","PPB",23,24.2,"Vallejo",2020-06-28 20:00:00
"535",37.743061,-122.169907,"OZONE","PPB",22,21.8,"San Leandro",2020-06-28 20:00:00
"536",37.9383,-122.025,"OZONE","PPB",29,28,"Concord",2020-06-28 20:00:00
"537",37.9722,-122.5189,"OZONE","PPB",23,24.3,"San Rafael",2020-06-28 19:00:00
"538",37.7658,-122.3978,"OZONE","PPB",29,30.3,"San Francisco",2020-06-28 19:00:00
"539",37.9604,-122.3571,"OZONE","PPB",25,26.7,"San Pablo",2020-06-28 19:00:00
"540",37.864767,-122.302741,"OZONE","PPB",23,25,"Berkeley",2020-06-28 19:00:00
"541",37.8148,-122.282402,"OZONE","PPB",26,28.2,"Oakland",2020-06-28 19:00:00
"542",38.102507,-122.237976,"OZONE","PPB",25,28,"Vallejo",2020-06-28 19:00:00
"543",37.743061,-122.169907,"OZONE","PPB",24,25.5,"San Leandro",2020-06-28 19:00:00
"544",37.9383,-122.025,"OZONE","PPB",25,27.5,"Concord",2020-06-28 19:00:00
"545",37.9722,-122.5189,"OZONE","PPB",21,21.3,"San Rafael",2020-06-28 19:00:00
"546",37.7658,-122.3978,"OZONE","PPB",25,26.1,"San Francisco",2020-06-28 19:00:00
"547",37.9604,-122.3571,"OZONE","PPB",23,24.6,"San Pablo",2020-06-28 19:00:00
"548",37.864767,-122.302741,"OZONE","PPB",20,21.3,"Berkeley",2020-06-28 19:00:00
"549",37.8148,-122.282402,"OZONE","PPB",22,23.5,"Oakland",2020-06-28 19:00:00
"550",38.102507,-122.237976,"OZONE","PPB",23,25.2,"Vallejo",2020-06-28 19:00:00
"551",37.743061,-122.169907,"OZONE","PPB",22,23.2,"San Leandro",2020-06-28 19:00:00
"552",37.9383,-122.025,"OZONE","PPB",30,31.3,"Concord",2020-06-28 19:00:00
"553",37.9722,-122.5189,"OZONE","PPB",22,24.5,"San Rafael",2020-06-28 18:00:00
"554",37.7658,-122.3978,"OZONE","PPB",28,30.8,"San Francisco",2020-06-28 18:00:00
"555",37.9604,-122.3571,"OZONE","PPB",24,26.6,"San Pablo",2020-06-28 18:00:00
"556",37.864767,-122.302741,"OZONE","PPB",22,24.6,"Berkeley",2020-06-28 18:00:00
"557",37.8148,-122.282402,"OZONE","PPB",26,28.2,"Oakland",2020-06-28 18:00:00
"558",38.102507,-122.237976,"OZONE","PPB",24,27.6,"Vallejo",2020-06-28 18:00:00
"559",37.743061,-122.169907,"OZONE","PPB",24,26,"San Leandro",2020-06-28 18:00:00
"560",37.9383,-122.025,"OZONE","PPB",25,26.4,"Concord",2020-06-28 18:00:00
"561",37.9722,-122.5189,"OZONE","PPB",21,20.8,"San Rafael",2020-06-28 18:00:00
"562",37.7658,-122.3978,"OZONE","PPB",25,26.4,"San Francisco",2020-06-28 18:00:00
"563",37.9604,-122.3571,"OZONE","PPB",23,25.2,"San Pablo",2020-06-28 18:00:00
"564",37.864767,-122.302741,"OZONE","PPB",20,21.4,"Berkeley",2020-06-28 18:00:00
"565",37.8148,-122.282402,"OZONE","PPB",22,22.4,"Oakland",2020-06-28 18:00:00
