"ID","TIME","TIMESTAMP","LATITUDE","LONGITUDE","DEPLOYMENT.DATE","DEPLOYMENT.DATETIME","O3.GAIN.PSE","O3.OFFSET.PSE","O3.GAIN.AQ","O3.OFFSET.AQ","O3.PROXY","O3.RAW","O3.PSE","O3.AQ","NO2.RAW","NO2.AQ"
"AQY BB-642","2020-12-16 02:00:00",2020-12-16 02:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,1.4,17.03,4.96,1.15,-3.04,15.51
"AQY BB-633","2020-12-16 03:00:00",2020-12-16 03:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,2.7,21.18,5.86,3.43,-11.75,10.36
"AQY BB-642","2020-12-16 03:00:00",2020-12-16 03:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,2.7,17.13,5.26,1.65,-4.35,13.89
"AQY BB-633","2020-12-16 04:00:00",2020-12-16 04:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,5.2,22.37,8.31,6.18,-13.43,7.79
"AQY BB-642","2020-12-16 04:00:00",2020-12-16 04:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,5.2,17.69,6.93,4.46,-5.37,11.08
"AQY BB-633","2020-12-16 05:00:00",2020-12-16 05:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,2.6,21.48,6.48,4.12,-13.42,8.73
"AQY BB-642","2020-12-16 05:00:00",2020-12-16 05:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,2.6,17.26,5.65,2.31,-5.86,11.98
"AQY BB-633","2020-12-16 06:00:00",2020-12-16 06:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,3.3,21.87,7.28,5.02,-13.53,8.24
"AQY BB-642","2020-12-16 06:00:00",2020-12-16 06:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,3.3,17.32,5.83,2.61,-5.6,12.04
"AQY BB-633","2020-12-16 07:00:00",2020-12-16 07:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,4.4,22.16,7.88,5.69,-13.59,7.89
"AQY BB-642","2020-12-16 07:00:00",2020-12-16 07:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,4.4,17.56,6.54,3.81,-5.55,11.32
"AQY BB-633","2020-12-16 08:00:00",2020-12-16 08:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,3,21.45,6.42,4.05,-12.81,9.25
"AQY BB-642","2020-12-16 08:00:00",2020-12-16 08:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,3,17.18,5.41,1.9,-5.01,13.08
"AQY BB-633","2020-12-16 09:00:00",2020-12-16 09:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,4,22.28,8.13,5.97,-13.36,7.95
"AQY BB-642","2020-12-16 09:00:00",2020-12-16 09:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,4,17.51,6.39,3.56,-4.74,12.28
"AQY BB-633","2020-12-16 10:00:00",2020-12-16 10:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,4,21.06,5.61,3.15,-11.7,10.53
"AQY BB-642","2020-12-16 10:00:00",2020-12-16 10:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,4,16.88,4.51,0.4,-4.04,15.01
"AQY BB-633","2020-12-16 11:00:00",2020-12-16 11:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,2.4,21.17,5.84,3.4,-11.3,10.73
"AQY BB-642","2020-12-16 11:00:00",2020-12-16 11:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,2.4,16.84,4.39,0.2,-3.51,15.65
"AQY BB-633","2020-12-16 12:00:00",2020-12-16 12:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,7,22.36,8.29,6.16,-11.59,9.26
"AQY BB-642","2020-12-16 12:00:00",2020-12-16 12:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,7,17.42,6.12,3.11,-3.25,14.06
"AQY BB-633","2020-12-16 13:00:00",2020-12-16 13:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,5.4,21.92,7.39,5.14,-10.71,10.42
"AQY BB-642","2020-12-16 13:00:00",2020-12-16 13:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,5.4,17.24,5.59,2.21,-3.05,14.82
"AQY BB-633","2020-12-16 14:00:00",2020-12-16 14:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,5.5,22.54,8.66,6.57,-12.05,8.71
"AQY BB-642","2020-12-16 14:00:00",2020-12-16 14:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,5.5,17.62,6.72,4.11,-3.93,12.74
"AQY BB-633","2020-12-16 15:00:00",2020-12-16 15:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,4.1,22.02,7.59,5.37,-12.11,9.2
"AQY BB-642","2020-12-16 15:00:00",2020-12-16 15:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,4.1,17.32,5.83,2.61,-4.26,13.37
"AQY BB-633","2020-12-16 16:00:00",2020-12-16 16:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,5.5,22.41,8.4,6.27,-12.45,8.53
"AQY BB-642","2020-12-16 16:00:00",2020-12-16 16:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,5.5,17.34,5.88,2.71,-4.71,12.87
"AQY BB-633","2020-12-16 17:00:00",2020-12-16 17:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,13.1,25.18,14.1,12.69,-11.48,6.4
"AQY BB-642","2020-12-16 17:00:00",2020-12-16 17:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,13.1,18.34,8.87,7.72,-3.15,11.18
"AQY BB-633","2020-12-16 18:00:00",2020-12-16 18:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,18.6,27.16,18.18,17.27,-8.78,6.48
"AQY BB-642","2020-12-16 18:00:00",2020-12-16 18:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,18.6,19.07,11.04,11.38,-0.91,11.06
"AQY BB-633","2020-12-16 19:00:00",2020-12-16 19:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,21.5,28.54,21.03,20.46,-7.4,6.13
"AQY BB-642","2020-12-16 19:00:00",2020-12-16 19:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,21.5,19.81,13.25,15.09,-0.4,9.19
"AQY BB-633","2020-12-16 20:00:00",2020-12-16 20:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,23.1,29.52,23.05,22.73,-5.51,6.6
"AQY BB-642","2020-12-16 20:00:00",2020-12-16 20:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,23.1,20.61,15.64,19.1,1.72,8.7
"AQY BB-633","2020-12-16 21:00:00",2020-12-16 21:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,23.8,30.12,24.28,24.12,-8.52,3.58
"AQY BB-642","2020-12-16 21:00:00",2020-12-16 21:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,23.8,21.42,18.05,23.16,1.02,5.4
"AQY BB-633","2020-12-16 22:00:00",2020-12-16 22:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,21.9,29.19,22.37,21.97,-9.31,3.93
"AQY BB-642","2020-12-16 22:00:00",2020-12-16 22:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,21.9,21.14,17.22,21.75,0.95,6.23
"AQY BB-633","2020-12-16 23:00:00",2020-12-16 23:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,20.5,28.86,21.69,21.21,-10.63,3.23
"AQY BB-642","2020-12-16 23:00:00",2020-12-16 23:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,20.5,21.01,16.83,21.1,0.09,5.81
"AQY BB-633","2020-12-17 00:00:00",2020-12-17 00:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,14.3,25.75,15.28,14.01,-10.6,6.5
"AQY BB-642","2020-12-17 00:00:00",2020-12-17 00:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,14.3,19.75,13.07,14.79,-1.41,8.37
"AQY BB-633","2020-12-17 01:00:00",2020-12-17 01:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,14.8,25.42,14.6,13.24,-9.12,8.01
"AQY BB-642","2020-12-17 01:00:00",2020-12-17 01:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,14.8,19.35,11.88,12.78,-0.57,10.48
"AQY BB-633","2020-12-17 02:00:00",2020-12-17 02:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,9.2,23.9,11.47,9.72,-9.14,9.59
"AQY BB-642","2020-12-17 02:00:00",2020-12-17 02:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,9.2,18.87,10.45,10.37,-1.71,10.9
"AQY BB-633","2020-12-17 03:00:00",2020-12-17 03:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,14.9,25.69,15.16,13.87,-12.48,5.08
"AQY BB-642","2020-12-17 03:00:00",2020-12-17 03:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,14.9,19.92,13.58,15.64,-3.25,6
"AQY BB-633","2020-12-17 04:00:00",2020-12-17 04:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,15.4,26.62,17.07,16.02,-10.81,5.43
"AQY BB-642","2020-12-17 04:00:00",2020-12-17 04:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,15.4,20.35,14.86,17.79,-1.27,6.57
"AQY BB-633","2020-12-17 05:00:00",2020-12-17 05:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,9.1,23.62,10.89,9.07,-9.37,9.7
"AQY BB-642","2020-12-17 05:00:00",2020-12-17 05:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,9.1,18.7,9.94,9.52,-1.33,11.83
"AQY BB-633","2020-12-17 06:00:00",2020-12-17 06:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,13.4,26.11,16.02,14.84,-9.83,6.74
"AQY BB-642","2020-12-17 06:00:00",2020-12-17 06:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,13.4,19.85,13.37,15.29,-0.78,8.67
"AQY BB-633","2020-12-17 07:00:00",2020-12-17 07:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,10.7,24.92,13.57,12.08,-9.75,8.04
"AQY BB-642","2020-12-17 07:00:00",2020-12-17 07:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,10.7,19.34,11.85,12.73,-1.35,9.76
"AQY BB-633","2020-12-17 08:00:00",2020-12-17 08:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,19.1,28.3,20.53,19.91,-8.77,5.29
"AQY BB-642","2020-12-17 08:00:00",2020-12-17 08:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,19.1,20.71,15.93,19.6,1.4,8.06
"AQY BB-633","2020-12-17 09:00:00",2020-12-17 09:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,25.4,31.04,26.18,26.25,-8.22,2.85
"AQY BB-642","2020-12-17 09:00:00",2020-12-17 09:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,25.4,21.78,19.12,24.96,3.44,6.64
"AQY BB-633","2020-12-17 10:00:00",2020-12-17 10:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,24,32.04,28.24,28.57,-7.75,2.19
"AQY BB-642","2020-12-17 10:00:00",2020-12-17 10:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,24,22.45,21.12,28.32,3.87,4.91
"AQY BB-633","2020-12-17 11:00:00",2020-12-17 11:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,28,31.8,27.75,28.01,-7.62,2.54
"AQY BB-642","2020-12-17 11:00:00",2020-12-17 11:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,28,22.06,19.96,26.36,3.68,5.98
"AQY BB-633","2020-12-17 12:00:00",2020-12-17 12:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,40.1,36.65,37.74,39.24,-5.7,-1
"AQY BB-642","2020-12-17 12:00:00",2020-12-17 12:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,40.1,24.18,26.28,36.99,7.81,3.23
"AQY BB-633","2020-12-17 13:00:00",2020-12-17 13:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,37.2,35.84,36.07,37.36,-5.74,-0.19
"AQY BB-642","2020-12-17 13:00:00",2020-12-17 13:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,37.2,23.92,25.51,35.69,6.89,3.17
"AQY BB-633","2020-12-17 14:00:00",2020-12-17 14:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,35.6,35.27,34.9,36.04,-6.03,0.17
"AQY BB-642","2020-12-17 14:00:00",2020-12-17 14:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,35.6,23.8,25.15,35.08,6.13,2.8
"AQY BB-633","2020-12-17 15:00:00",2020-12-17 15:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,34.5,34.85,34.03,35.07,-5.81,0.78
"AQY BB-642","2020-12-17 15:00:00",2020-12-17 15:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,34.5,23.69,24.82,34.53,5.94,2.96
"AQY BB-633","2020-12-17 16:00:00",2020-12-17 16:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,33.1,33.54,31.33,32.04,-4.35,3.32
"AQY BB-642","2020-12-17 16:00:00",2020-12-17 16:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,33.1,22.99,22.73,31.02,5.95,5.23
"AQY BB-633","2020-12-17 17:00:00",2020-12-17 17:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,38.4,36.2,36.81,38.2,-4.28,0.6
"AQY BB-642","2020-12-17 17:00:00",2020-12-17 17:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,38.4,23.96,25.63,35.89,7.15,3.3
"AQY BB-633","2020-12-17 18:00:00",2020-12-17 18:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,38,35.45,35.27,36.46,-3.74,1.81
"AQY BB-642","2020-12-17 18:00:00",2020-12-17 18:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,38,23.21,23.39,32.13,6.96,5.52
"AQY BB-633","2020-12-17 19:00:00",2020-12-17 19:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,38.2,35.54,35.45,36.67,-4.58,1.05
"AQY BB-642","2020-12-17 19:00:00",2020-12-17 19:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,38.2,23.29,23.63,32.53,6.12,4.43
"AQY BB-633","2020-12-17 20:00:00",2020-12-17 20:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,36.8,35.35,35.06,36.23,-5.89,0.2
"AQY BB-642","2020-12-17 20:00:00",2020-12-17 20:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,36.8,23.66,24.73,34.38,5.47,2.6
"AQY BB-633","2020-12-17 21:00:00",2020-12-17 21:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,35.3,34.69,33.7,34.7,-6.07,0.75
"AQY BB-642","2020-12-17 21:00:00",2020-12-17 21:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,35.3,23.2,23.36,32.08,4.94,3.55
"AQY BB-633","2020-12-17 22:00:00",2020-12-17 22:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,34.3,34.58,33.47,34.45,-7.25,-0.07
"AQY BB-642","2020-12-17 22:00:00",2020-12-17 22:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,34.3,23.26,23.54,32.38,4.1,2.53
"AQY BB-633","2020-12-17 23:00:00",2020-12-17 23:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,33.3,34.2,32.69,33.57,-7.9,-0.18
"AQY BB-642","2020-12-17 23:00:00",2020-12-17 23:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,33.3,23.17,23.27,31.93,3.16,1.89
"AQY BB-633","2020-12-18 00:00:00",2020-12-18 00:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,31.6,33.58,31.41,32.13,-7.83,0.51
"AQY BB-642","2020-12-18 00:00:00",2020-12-18 00:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,31.6,23.26,23.54,32.38,1.6,0.06
"AQY BB-633","2020-12-18 01:00:00",2020-12-18 01:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,24.7,29.33,22.66,22.29,-7.69,5.07
"AQY BB-642","2020-12-18 01:00:00",2020-12-18 01:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,24.7,21.78,19.12,24.96,-0.56,2.69
"AQY BB-633","2020-12-18 02:00:00",2020-12-18 02:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,23.6,29.64,23.3,23.01,-10.19,2.76
"AQY BB-642","2020-12-18 02:00:00",2020-12-18 02:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,23.6,21.92,19.54,25.66,-1.5,1.3
"AQY BB-633","2020-12-18 03:00:00",2020-12-18 03:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,25.5,31.57,27.27,27.48,-11.28,-0.12
"AQY BB-642","2020-12-18 03:00:00",2020-12-18 03:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,25.5,22.2,20.38,27.06,-0.39,1.49
"AQY BB-633","2020-12-18 04:00:00",2020-12-18 04:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,25.4,31.49,27.11,27.29,-10.34,0.71
"AQY BB-642","2020-12-18 04:00:00",2020-12-18 04:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,25.4,22.28,20.62,27.47,-0.36,1.27
"AQY BB-633","2020-12-18 05:00:00",2020-12-18 05:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,20.5,28.63,21.21,20.67,-11.61,2.69
"AQY BB-642","2020-12-18 05:00:00",2020-12-18 05:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,20.5,21.06,16.98,21.35,-2.5,3.08
"AQY BB-633","2020-12-18 06:00:00",2020-12-18 06:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,24.4,30.8,25.69,25.7,-11.79,0.27
"AQY BB-642","2020-12-18 06:00:00",2020-12-18 06:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,24.4,21.84,19.3,25.26,-1.22,1.84
"AQY BB-633","2020-12-18 07:00:00",2020-12-18 07:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,27,32.48,29.15,29.59,-11.72,-1.42
"AQY BB-642","2020-12-18 07:00:00",2020-12-18 07:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,27,22.48,21.21,28.47,-0.49,0.49
"AQY BB-633","2020-12-18 08:00:00",2020-12-18 08:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,20.3,29.2,22.39,21.99,-9.83,3.51
"AQY BB-642","2020-12-18 08:00:00",2020-12-18 08:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,20.3,21.08,17.04,21.45,-0.88,4.62
"AQY BB-633","2020-12-18 09:00:00",2020-12-18 09:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,10.7,24.88,13.49,11.99,-11.67,6.57
"AQY BB-642","2020-12-18 09:00:00",2020-12-18 09:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,10.7,19.37,11.94,12.88,-3.76,7.27
"AQY BB-633","2020-12-18 10:00:00",2020-12-18 10:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,15,28.03,19.98,19.28,-12.68,2.47
"AQY BB-642","2020-12-18 10:00:00",2020-12-18 10:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,15,20.7,15.9,19.55,-2.8,3.94
"AQY BB-633","2020-12-18 11:00:00",2020-12-18 11:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,12.6,26.16,16.12,14.95,-10.82,5.9
"AQY BB-642","2020-12-18 11:00:00",2020-12-18 11:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,12.6,19.8,13.22,15.04,-1.76,7.86
"AQY BB-633","2020-12-18 12:00:00",2020-12-18 12:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,9,23.7,11.05,9.26,-7.97,10.72
"AQY BB-642","2020-12-18 12:00:00",2020-12-18 12:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,9,18.65,9.79,9.27,-0.22,13.08
"AQY BB-633","2020-12-18 13:00:00",2020-12-18 13:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,4.9,22.45,8.48,6.37,-5.98,13.61
"AQY BB-642","2020-12-18 13:00:00",2020-12-18 13:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,4.9,17.87,7.47,5.36,1.46,17.25
"AQY BB-633","2020-12-18 14:00:00",2020-12-18 14:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,4.9,22.52,8.62,6.53,-5.36,14.03
"AQY BB-642","2020-12-18 14:00:00",2020-12-18 14:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,4.9,17.84,7.38,5.21,2.08,17.98
"AQY BB-633","2020-12-18 15:00:00",2020-12-18 15:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,3.1,21.59,6.71,4.38,-6.29,14.26
"AQY BB-642","2020-12-18 15:00:00",2020-12-18 15:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,3.1,17.23,5.56,2.16,0.92,18.78
"AQY BB-633","2020-12-18 16:00:00",2020-12-18 16:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,4.6,21.84,7.22,4.95,-11.96,9.52
"AQY BB-642","2020-12-18 16:00:00",2020-12-18 16:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,4.6,17.04,4.99,1.2,-6.15,12.4
"AQY BB-633","2020-12-18 17:00:00",2020-12-18 17:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,2.32,19.7,15.9,26.25,16.31,15.16,-8.56,7.59
"AQY BB-642","2020-12-18 17:00:00",2020-12-18 17:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.98,-45.82,5.01,16.8,15.9,18.66,9.82,9.32,-2.84,10.46
