"lat","lon","modality","units","proxy_raw","proxy_site","timestamp","proxy_rand"
37.9604,-122.3571,"OZONE","PPB",26.1,"San Pablo - Rumrill","2020-03-27 04:00:00",26.1000160868644
37.864767,-122.302741,"OZONE","PPB",30.2,"Berkeley Aquatic Park","2020-03-27 04:00:00",30.2000330464935
37.9604,-122.3571,"OZONE","PPB",33.7,"San Pablo - Rumrill","2020-03-27 03:00:00",33.7000531820737
37.864767,-122.302741,"OZONE","PPB",29.2,"Berkeley Aquatic Park","2020-03-27 03:00:00",29.2000457976624
37.9604,-122.3571,"OZONE","PPB",34.8,"San Pablo - Rumrill","2020-03-27 02:00:00",34.800058573842
37.864767,-122.302741,"OZONE","PPB",31.4,"Berkeley Aquatic Park","2020-03-27 02:00:00",31.400077868118
37.9604,-122.3571,"OZONE","PPB",36.7,"San Pablo - Rumrill","2020-03-27 01:00:00",36.700047917829
37.864767,-122.302741,"OZONE","PPB",31.4,"Berkeley Aquatic Park","2020-03-27 01:00:00",31.4000774743151
37.9604,-122.3571,"OZONE","PPB",36.8,"San Pablo - Rumrill","2020-03-27 00:00:00",36.800032385337
37.864767,-122.302741,"OZONE","PPB",31.8,"Berkeley Aquatic Park","2020-03-27 00:00:00",31.8000521618019
37.9604,-122.3571,"OZONE","PPB",37.5,"San Pablo - Rumrill","2020-03-26 23:00:00",37.5000855520549
37.864767,-122.302741,"OZONE","PPB",33.1,"Berkeley Aquatic Park","2020-03-26 23:00:00",33.1000498599177
37.9604,-122.3571,"OZONE","PPB",41.2,"San Pablo - Rumrill","2020-03-26 22:00:00",41.2000836750629
37.864767,-122.302741,"OZONE","PPB",35.3,"Berkeley Aquatic Park","2020-03-26 22:00:00",35.3000732363673
37.9604,-122.3571,"OZONE","PPB",40.3,"San Pablo - Rumrill","2020-03-26 21:00:00",40.3000144491713
37.864767,-122.302741,"OZONE","PPB",34.4,"Berkeley Aquatic Park","2020-03-26 21:00:00",34.4000264577051
37.9604,-122.3571,"OZONE","PPB",39.1,"San Pablo - Rumrill","2020-03-26 20:00:00",39.1000428388722
37.864767,-122.302741,"OZONE","PPB",32,"Berkeley Aquatic Park","2020-03-26 20:00:00",32.0000896305474
37.9604,-122.3571,"OZONE","PPB",36.9,"San Pablo - Rumrill","2020-03-26 19:00:00",36.9000271271216
37.864767,-122.302741,"OZONE","PPB",24.2,"Berkeley Aquatic Park","2020-03-26 19:00:00",24.2000894335381
37.9604,-122.3571,"OZONE","PPB",29.9,"San Pablo - Rumrill","2020-03-26 18:00:00",29.9000730114535
37.864767,-122.302741,"OZONE","PPB",20.1,"Berkeley Aquatic Park","2020-03-26 18:00:00",20.1000565305046
37.9604,-122.3571,"OZONE","PPB",25.4,"San Pablo - Rumrill","2020-03-26 17:00:00",25.4000493181086
37.864767,-122.302741,"OZONE","PPB",18.1,"Berkeley Aquatic Park","2020-03-26 17:00:00",18.1000621920278
37.9604,-122.3571,"OZONE","PPB",20.7,"San Pablo - Rumrill","2020-03-26 16:00:00",20.7000661863046
37.864767,-122.302741,"OZONE","PPB",16.7,"Berkeley Aquatic Park","2020-03-26 16:00:00",16.700069221543
37.9604,-122.3571,"OZONE","PPB",12.7,"San Pablo - Rumrill","2020-03-26 15:00:00",12.7000278635919
37.864767,-122.302741,"OZONE","PPB",14.1,"Berkeley Aquatic Park","2020-03-26 15:00:00",14.1000590293712
37.9604,-122.3571,"OZONE","PPB",7.1,"San Pablo - Rumrill","2020-03-26 14:00:00",7.10003686582329
37.864767,-122.302741,"OZONE","PPB",4.3,"Berkeley Aquatic Park","2020-03-26 14:00:00",4.30005879553346
37.9604,-122.3571,"OZONE","PPB",7,"San Pablo - Rumrill","2020-03-26 13:00:00",7.00004120657902
37.864767,-122.302741,"OZONE","PPB",7.2,"Berkeley Aquatic Park","2020-03-26 13:00:00",7.2000803368072
37.9604,-122.3571,"OZONE","PPB",11.4,"San Pablo - Rumrill","2020-03-26 12:00:00",11.4000790347012
37.864767,-122.302741,"OZONE","PPB",17,"Berkeley Aquatic Park","2020-03-26 12:00:00",17.0000816075974
37.9604,-122.3571,"OZONE","PPB",19,"San Pablo - Rumrill","2020-03-26 11:00:00",19.0000724699647
37.864767,-122.302741,"OZONE","PPB",18.4,"Berkeley Aquatic Park","2020-03-26 11:00:00",18.4000874270599
37.9604,-122.3571,"OZONE","PPB",21,"San Pablo - Rumrill","2020-03-26 10:00:00",21.000070809755
37.864767,-122.302741,"OZONE","PPB",19,"Berkeley Aquatic Park","2020-03-26 10:00:00",19.0000729463854
37.9604,-122.3571,"OZONE","PPB",21.6,"San Pablo - Rumrill","2020-03-26 09:00:00",21.6000638810986
37.864767,-122.302741,"OZONE","PPB",22,"Berkeley Aquatic Park","2020-03-26 09:00:00",22.0000763235751
37.9604,-122.3571,"OZONE","PPB",35.1,"San Pablo - Rumrill","2020-03-26 08:00:00",35.1000322209386
37.864767,-122.302741,"OZONE","PPB",23.6,"Berkeley Aquatic Park","2020-03-26 08:00:00",23.6000549531562
37.9604,-122.3571,"OZONE","PPB",31.9,"San Pablo - Rumrill","2020-03-26 07:00:00",31.9000587096304
37.864767,-122.302741,"OZONE","PPB",19.8,"Berkeley Aquatic Park","2020-03-26 07:00:00",19.8000719663781
37.9604,-122.3571,"OZONE","PPB",20.6,"San Pablo - Rumrill","2020-03-26 06:00:00",20.6000103239746
37.864767,-122.302741,"OZONE","PPB",30.3,"Berkeley Aquatic Park","2020-03-26 06:00:00",30.3000215210814
37.9604,-122.3571,"OZONE","PPB",25.1,"San Pablo - Rumrill","2020-03-26 05:00:00",25.1000296677647
37.864767,-122.302741,"OZONE","PPB",21.4,"Berkeley Aquatic Park","2020-03-26 05:00:00",21.400063895452
37.9604,-122.3571,"OZONE","PPB",37.5,"San Pablo - Rumrill","2020-03-26 04:00:00",37.5000527974414
37.864767,-122.302741,"OZONE","PPB",34.3,"Berkeley Aquatic Park","2020-03-26 04:00:00",34.300046024306
37.9604,-122.3571,"OZONE","PPB",39.8,"San Pablo - Rumrill","2020-03-26 03:00:00",39.8000607455904
37.864767,-122.302741,"OZONE","PPB",35,"Berkeley Aquatic Park","2020-03-26 03:00:00",35.0000457722671
37.9604,-122.3571,"OZONE","PPB",39.7,"San Pablo - Rumrill","2020-03-26 02:00:00",39.7000854828348
37.864767,-122.302741,"OZONE","PPB",34.6,"Berkeley Aquatic Park","2020-03-26 02:00:00",34.6000559521237
37.9604,-122.3571,"OZONE","PPB",39.5,"San Pablo - Rumrill","2020-03-26 01:00:00",39.5000741799047
37.864767,-122.302741,"OZONE","PPB",37.3,"Berkeley Aquatic Park","2020-03-26 01:00:00",37.3000542687439
37.9604,-122.3571,"OZONE","PPB",42.1,"San Pablo - Rumrill","2020-03-26 00:00:00",42.1000451707917
37.864767,-122.302741,"OZONE","PPB",39.2,"Berkeley Aquatic Park","2020-03-26 00:00:00",39.200024370546
37.9604,-122.3571,"OZONE","PPB",41.3,"San Pablo - Rumrill","2020-03-25 23:00:00",41.3000688936931
37.864767,-122.302741,"OZONE","PPB",37.9,"Berkeley Aquatic Park","2020-03-25 23:00:00",37.900087310588
37.9604,-122.3571,"OZONE","PPB",40.3,"San Pablo - Rumrill","2020-03-25 22:00:00",40.3000425116658
37.864767,-122.302741,"OZONE","PPB",35.4,"Berkeley Aquatic Park","2020-03-25 22:00:00",35.4000349231942
37.9604,-122.3571,"OZONE","PPB",40.4,"San Pablo - Rumrill","2020-03-25 21:00:00",40.400013536187
37.864767,-122.302741,"OZONE","PPB",32.3,"Berkeley Aquatic Park","2020-03-25 21:00:00",32.3000308158053
37.9604,-122.3571,"OZONE","PPB",40.8,"San Pablo - Rumrill","2020-03-25 20:00:00",40.8000674392109
37.864767,-122.302741,"OZONE","PPB",32.4,"Berkeley Aquatic Park","2020-03-25 20:00:00",32.4000687926286
37.9604,-122.3571,"OZONE","PPB",39,"San Pablo - Rumrill","2020-03-25 19:00:00",39.0000370275698
37.864767,-122.302741,"OZONE","PPB",32.7,"Berkeley Aquatic Park","2020-03-25 19:00:00",32.7000521327425
37.9604,-122.3571,"OZONE","PPB",40.7,"San Pablo - Rumrill","2020-03-25 18:00:00",40.7000875461981
37.864767,-122.302741,"OZONE","PPB",31.6,"Berkeley Aquatic Park","2020-03-25 18:00:00",31.6000184631977
37.9604,-122.3571,"OZONE","PPB",38.4,"San Pablo - Rumrill","2020-03-25 17:00:00",38.4000236444055
37.864767,-122.302741,"OZONE","PPB",30.5,"Berkeley Aquatic Park","2020-03-25 17:00:00",30.5000274511557
37.9604,-122.3571,"OZONE","PPB",37.2,"San Pablo - Rumrill","2020-03-25 16:00:00",37.2000280165861
37.864767,-122.302741,"OZONE","PPB",22.1,"Berkeley Aquatic Park","2020-03-25 16:00:00",22.1000841964508
37.9604,-122.3571,"OZONE","PPB",15,"San Pablo - Rumrill","2020-03-25 15:00:00",15.0000226679143
37.864767,-122.302741,"OZONE","PPB",15.5,"Berkeley Aquatic Park","2020-03-25 15:00:00",15.5000525211534
37.9604,-122.3571,"OZONE","PPB",2.9,"San Pablo - Rumrill","2020-03-25 14:00:00",2.90002211312413
37.864767,-122.302741,"OZONE","PPB",3.4,"Berkeley Aquatic Park","2020-03-25 14:00:00",3.40001265584646
37.9604,-122.3571,"OZONE","PPB",4,"San Pablo - Rumrill","2020-03-25 13:00:00",4.00002700541873
37.864767,-122.302741,"OZONE","PPB",7.7,"Berkeley Aquatic Park","2020-03-25 13:00:00",7.70003306675974
37.9604,-122.3571,"OZONE","PPB",6.4,"San Pablo - Rumrill","2020-03-25 12:00:00",6.40007538629483
37.864767,-122.302741,"OZONE","PPB",10.5,"Berkeley Aquatic Park","2020-03-25 12:00:00",10.5000381266991
37.9604,-122.3571,"OZONE","PPB",5.5,"San Pablo - Rumrill","2020-03-25 11:00:00",5.50008712120025
37.864767,-122.302741,"OZONE","PPB",9.5,"Berkeley Aquatic Park","2020-03-25 11:00:00",9.50005549892498
37.9604,-122.3571,"OZONE","PPB",21,"San Pablo - Rumrill","2020-03-25 10:00:00",21.0000269498848
37.864767,-122.302741,"OZONE","PPB",20,"Berkeley Aquatic Park","2020-03-25 10:00:00",20.0000402322857
37.9604,-122.3571,"OZONE","PPB",27.2,"San Pablo - Rumrill","2020-03-25 09:00:00",27.2000150273748
37.864767,-122.302741,"OZONE","PPB",25.5,"Berkeley Aquatic Park","2020-03-25 09:00:00",25.5000785648449
37.9604,-122.3571,"OZONE","PPB",36.3,"San Pablo - Rumrill","2020-03-25 08:00:00",36.3000619671686
37.864767,-122.302741,"OZONE","PPB",22.9,"Berkeley Aquatic Park","2020-03-25 08:00:00",22.9000293165955
37.9604,-122.3571,"OZONE","PPB",36.2,"San Pablo - Rumrill","2020-03-25 07:00:00",36.2000219523508
37.864767,-122.302741,"OZONE","PPB",32.9,"Berkeley Aquatic Park","2020-03-25 07:00:00",32.9000836249593
37.9604,-122.3571,"OZONE","PPB",33.8,"San Pablo - Rumrill","2020-03-25 06:00:00",33.8000480688395
37.864767,-122.302741,"OZONE","PPB",37.3,"Berkeley Aquatic Park","2020-03-25 06:00:00",37.3000151404027
37.9604,-122.3571,"OZONE","PPB",36.6,"San Pablo - Rumrill","2020-03-25 05:00:00",36.6000614871248
37.864767,-122.302741,"OZONE","PPB",39.2,"Berkeley Aquatic Park","2020-03-25 05:00:00",39.2000617507847
37.9604,-122.3571,"OZONE","PPB",39.4,"San Pablo - Rumrill","2020-03-25 04:00:00",39.4000882012628
37.864767,-122.302741,"OZONE","PPB",40.3,"Berkeley Aquatic Park","2020-03-25 04:00:00",40.3000446889339
37.9604,-122.3571,"OZONE","PPB",39.4,"San Pablo - Rumrill","2020-03-25 03:00:00",39.4000133309318
37.864767,-122.302741,"OZONE","PPB",38.5,"Berkeley Aquatic Park","2020-03-25 03:00:00",38.5000300435956
37.9604,-122.3571,"OZONE","PPB",38.9,"San Pablo - Rumrill","2020-03-25 02:00:00",38.9000591892533
37.864767,-122.302741,"OZONE","PPB",35.8,"Berkeley Aquatic Park","2020-03-25 02:00:00",35.8000119128473
37.9604,-122.3571,"OZONE","PPB",38.2,"San Pablo - Rumrill","2020-03-25 01:00:00",38.2000762133043
37.864767,-122.302741,"OZONE","PPB",32.5,"Berkeley Aquatic Park","2020-03-25 01:00:00",32.5000513634006
37.9604,-122.3571,"OZONE","PPB",39.3,"San Pablo - Rumrill","2020-03-25 00:00:00",39.3000592060161
37.864767,-122.302741,"OZONE","PPB",33.3,"Berkeley Aquatic Park","2020-03-25 00:00:00",33.3000269131815
37.9604,-122.3571,"OZONE","PPB",40.8,"San Pablo - Rumrill","2020-03-24 23:00:00",40.8000819481189
37.864767,-122.302741,"OZONE","PPB",35,"Berkeley Aquatic Park","2020-03-24 23:00:00",35.0000786516439
37.9604,-122.3571,"OZONE","PPB",41.6,"San Pablo - Rumrill","2020-03-24 22:00:00",41.6000648866956
37.864767,-122.302741,"OZONE","PPB",35.7,"Berkeley Aquatic Park","2020-03-24 22:00:00",35.7000585712539
37.9604,-122.3571,"OZONE","PPB",41,"San Pablo - Rumrill","2020-03-24 21:00:00",41.0000854699592
37.864767,-122.302741,"OZONE","PPB",31.5,"Berkeley Aquatic Park","2020-03-24 21:00:00",31.5000197433419
37.9604,-122.3571,"OZONE","PPB",40.9,"San Pablo - Rumrill","2020-03-24 20:00:00",40.9000438309229
37.864767,-122.302741,"OZONE","PPB",33.2,"Berkeley Aquatic Park","2020-03-24 20:00:00",33.2000400068066
37.9604,-122.3571,"OZONE","PPB",41.6,"San Pablo - Rumrill","2020-03-24 19:00:00",41.6000725653326
37.864767,-122.302741,"OZONE","PPB",36.6,"Berkeley Aquatic Park","2020-03-24 19:00:00",36.6000814297337
37.9604,-122.3571,"OZONE","PPB",39.5,"San Pablo - Rumrill","2020-03-24 18:00:00",39.500028203913
37.864767,-122.302741,"OZONE","PPB",30.3,"Berkeley Aquatic Park","2020-03-24 18:00:00",30.3000828395286
37.9604,-122.3571,"OZONE","PPB",37.7,"San Pablo - Rumrill","2020-03-24 17:00:00",37.7000199827228
37.864767,-122.302741,"OZONE","PPB",29.4,"Berkeley Aquatic Park","2020-03-24 17:00:00",29.4000677797157
37.9604,-122.3571,"OZONE","PPB",34.1,"San Pablo - Rumrill","2020-03-24 16:00:00",34.1000258705709
37.864767,-122.302741,"OZONE","PPB",27.9,"Berkeley Aquatic Park","2020-03-24 16:00:00",27.900084674828
37.9604,-122.3571,"OZONE","PPB",30.6,"San Pablo - Rumrill","2020-03-24 15:00:00",30.6000280949867
37.864767,-122.302741,"OZONE","PPB",26.9,"Berkeley Aquatic Park","2020-03-24 15:00:00",26.9000868627687
37.9604,-122.3571,"OZONE","PPB",30.9,"San Pablo - Rumrill","2020-03-24 14:00:00",30.9000746159815
37.864767,-122.302741,"OZONE","PPB",31.7,"Berkeley Aquatic Park","2020-03-24 14:00:00",31.7000540082346
37.9604,-122.3571,"OZONE","PPB",33.5,"San Pablo - Rumrill","2020-03-24 13:00:00",33.500051441116
37.864767,-122.302741,"OZONE","PPB",34,"Berkeley Aquatic Park","2020-03-24 13:00:00",34.0000154673891
37.9604,-122.3571,"OZONE","PPB",34.1,"San Pablo - Rumrill","2020-03-24 12:00:00",34.1000448871264
37.864767,-122.302741,"OZONE","PPB",31.6,"Berkeley Aquatic Park","2020-03-24 12:00:00",31.6000469414932
37.9604,-122.3571,"OZONE","PPB",43.2,"San Pablo - Rumrill","2020-03-24 11:00:00",43.2000585355076
37.864767,-122.302741,"OZONE","PPB",33.4,"Berkeley Aquatic Park","2020-03-24 11:00:00",33.4000104618766
37.9604,-122.3571,"OZONE","PPB",39,"San Pablo - Rumrill","2020-03-24 10:00:00",39.0000597614043
37.864767,-122.302741,"OZONE","PPB",37,"Berkeley Aquatic Park","2020-03-24 10:00:00",37.000054826196
37.9604,-122.3571,"OZONE","PPB",40.3,"San Pablo - Rumrill","2020-03-24 09:00:00",40.3000877242565
37.864767,-122.302741,"OZONE","PPB",42.4,"Berkeley Aquatic Park","2020-03-24 09:00:00",42.4000571661827
37.9604,-122.3571,"OZONE","PPB",42.4,"San Pablo - Rumrill","2020-03-24 08:00:00",42.4000857835098
37.864767,-122.302741,"OZONE","PPB",39.7,"Berkeley Aquatic Park","2020-03-24 08:00:00",39.7000510973519
37.9604,-122.3571,"OZONE","PPB",41.9,"San Pablo - Rumrill","2020-03-24 07:00:00",41.9000297081398
37.864767,-122.302741,"OZONE","PPB",41.9,"Berkeley Aquatic Park","2020-03-24 07:00:00",41.9000146943666
37.9604,-122.3571,"OZONE","PPB",41.5,"San Pablo - Rumrill","2020-03-24 06:00:00",41.5000819351264
37.864767,-122.302741,"OZONE","PPB",40.5,"Berkeley Aquatic Park","2020-03-24 06:00:00",40.5000211024534
37.9604,-122.3571,"OZONE","PPB",42.3,"San Pablo - Rumrill","2020-03-24 05:00:00",42.3000146556265
37.864767,-122.302741,"OZONE","PPB",38.5,"Berkeley Aquatic Park","2020-03-24 05:00:00",38.5000678701432
37.9604,-122.3571,"OZONE","PPB",42.7,"San Pablo - Rumrill","2020-03-24 04:00:00",42.7000576504738
37.864767,-122.302741,"OZONE","PPB",37.7,"Berkeley Aquatic Park","2020-03-24 04:00:00",37.7000756106758
37.9604,-122.3571,"OZONE","PPB",43.4,"San Pablo - Rumrill","2020-03-24 03:00:00",43.4000778735023
37.864767,-122.302741,"OZONE","PPB",39.3,"Berkeley Aquatic Park","2020-03-24 03:00:00",39.3000147031625
37.9604,-122.3571,"OZONE","PPB",43.7,"San Pablo - Rumrill","2020-03-24 02:00:00",43.7000118032304
37.864767,-122.302741,"OZONE","PPB",40.4,"Berkeley Aquatic Park","2020-03-24 02:00:00",40.4000682742457
37.9604,-122.3571,"OZONE","PPB",44,"San Pablo - Rumrill","2020-03-24 01:00:00",44.0000793967376
37.864767,-122.302741,"OZONE","PPB",39.6,"Berkeley Aquatic Park","2020-03-24 01:00:00",39.6000650564631
37.9604,-122.3571,"OZONE","PPB",43.5,"San Pablo - Rumrill","2020-03-24 00:00:00",43.5000120763503
37.864767,-122.302741,"OZONE","PPB",38.7,"Berkeley Aquatic Park","2020-03-24 00:00:00",38.7000390279583
37.9604,-122.3571,"OZONE","PPB",43.7,"San Pablo - Rumrill","2020-03-23 23:00:00",43.7000833639599
37.864767,-122.302741,"OZONE","PPB",38.3,"Berkeley Aquatic Park","2020-03-23 23:00:00",38.3000646295303
37.9604,-122.3571,"OZONE","PPB",43,"San Pablo - Rumrill","2020-03-23 22:00:00",43.0000115356421
37.864767,-122.302741,"OZONE","PPB",37.4,"Berkeley Aquatic Park","2020-03-23 22:00:00",37.4000302826283
37.9604,-122.3571,"OZONE","PPB",42.6,"San Pablo - Rumrill","2020-03-23 21:00:00",42.6000838083666
37.864767,-122.302741,"OZONE","PPB",37.7,"Berkeley Aquatic Park","2020-03-23 21:00:00",37.7000527547443
37.9604,-122.3571,"OZONE","PPB",42.3,"San Pablo - Rumrill","2020-03-23 20:00:00",42.300021776887
37.864767,-122.302741,"OZONE","PPB",35.6,"Berkeley Aquatic Park","2020-03-23 20:00:00",35.6000331686331
37.9604,-122.3571,"OZONE","PPB",40.6,"San Pablo - Rumrill","2020-03-23 19:00:00",40.6000438090279
37.864767,-122.302741,"OZONE","PPB",37.1,"Berkeley Aquatic Park","2020-03-23 19:00:00",37.1000120593262
37.9604,-122.3571,"OZONE","PPB",40.4,"San Pablo - Rumrill","2020-03-23 18:00:00",40.4000491116611
37.864767,-122.302741,"OZONE","PPB",36.2,"Berkeley Aquatic Park","2020-03-23 18:00:00",36.2000410398758
37.9604,-122.3571,"OZONE","PPB",38.6,"San Pablo - Rumrill","2020-03-23 17:00:00",38.6000864915894
37.864767,-122.302741,"OZONE","PPB",34.8,"Berkeley Aquatic Park","2020-03-23 17:00:00",34.8000830314826
37.9604,-122.3571,"OZONE","PPB",34.5,"San Pablo - Rumrill","2020-03-23 16:00:00",34.5000522967835
37.864767,-122.302741,"OZONE","PPB",34.2,"Berkeley Aquatic Park","2020-03-23 16:00:00",34.2000460137803
37.9604,-122.3571,"OZONE","PPB",30.2,"San Pablo - Rumrill","2020-03-23 15:00:00",30.2000234502591
37.864767,-122.302741,"OZONE","PPB",31.9,"Berkeley Aquatic Park","2020-03-23 15:00:00",31.9000799545937
37.9604,-122.3571,"OZONE","PPB",32.7,"San Pablo - Rumrill","2020-03-23 14:00:00",32.700036887595
37.864767,-122.302741,"OZONE","PPB",26.3,"Berkeley Aquatic Park","2020-03-23 14:00:00",26.3000374761029
37.9604,-122.3571,"OZONE","PPB",25.4,"San Pablo - Rumrill","2020-03-23 13:00:00",25.4000242909947
37.864767,-122.302741,"OZONE","PPB",21.9,"Berkeley Aquatic Park","2020-03-23 13:00:00",21.9000297284236
37.9604,-122.3571,"OZONE","PPB",31.2,"San Pablo - Rumrill","2020-03-23 12:00:00",31.2000172398425
37.864767,-122.302741,"OZONE","PPB",19.2,"Berkeley Aquatic Park","2020-03-23 12:00:00",19.2000738449051
37.9604,-122.3571,"OZONE","PPB",28.7,"San Pablo - Rumrill","2020-03-23 11:00:00",28.70008405813
37.864767,-122.302741,"OZONE","PPB",22.1,"Berkeley Aquatic Park","2020-03-23 11:00:00",22.1000842624777
37.9604,-122.3571,"OZONE","PPB",24,"San Pablo - Rumrill","2020-03-23 10:00:00",24.0000394366652
37.864767,-122.302741,"OZONE","PPB",22,"Berkeley Aquatic Park","2020-03-23 10:00:00",22.0000100369508
37.9604,-122.3571,"OZONE","PPB",25.5,"San Pablo - Rumrill","2020-03-23 09:00:00",25.5000636823155
37.864767,-122.302741,"OZONE","PPB",23.5,"Berkeley Aquatic Park","2020-03-23 09:00:00",23.5000432632634
37.9604,-122.3571,"OZONE","PPB",24.6,"San Pablo - Rumrill","2020-03-23 08:00:00",24.6000335158292
37.864767,-122.302741,"OZONE","PPB",22.7,"Berkeley Aquatic Park","2020-03-23 08:00:00",22.7000310395409
37.9604,-122.3571,"OZONE","PPB",15.2,"San Pablo - Rumrill","2020-03-23 07:00:00",15.200026359976
37.864767,-122.302741,"OZONE","PPB",23,"Berkeley Aquatic Park","2020-03-23 07:00:00",23.0000566398837
37.9604,-122.3571,"OZONE","PPB",22.8,"San Pablo - Rumrill","2020-03-23 06:00:00",22.8000651978583
37.864767,-122.302741,"OZONE","PPB",24.7,"Berkeley Aquatic Park","2020-03-23 06:00:00",24.7000312333294
37.9604,-122.3571,"OZONE","PPB",36,"San Pablo - Rumrill","2020-03-23 05:00:00",36.000025113819
37.864767,-122.302741,"OZONE","PPB",29.7,"Berkeley Aquatic Park","2020-03-23 05:00:00",29.7000626537522
37.9604,-122.3571,"OZONE","PPB",40.1,"San Pablo - Rumrill","2020-03-23 04:00:00",40.1000273059802
37.864767,-122.302741,"OZONE","PPB",31.4,"Berkeley Aquatic Park","2020-03-23 04:00:00",31.4000547416353
37.9604,-122.3571,"OZONE","PPB",38.9,"San Pablo - Rumrill","2020-03-23 03:00:00",38.9000200452767
37.864767,-122.302741,"OZONE","PPB",25,"Berkeley Aquatic Park","2020-03-23 03:00:00",25.0000748782207
37.9604,-122.3571,"OZONE","PPB",32.8,"San Pablo - Rumrill","2020-03-23 02:00:00",32.8000181429446
37.864767,-122.302741,"OZONE","PPB",30.6,"Berkeley Aquatic Park","2020-03-23 02:00:00",30.6000104198262
37.9604,-122.3571,"OZONE","PPB",36.4,"San Pablo - Rumrill","2020-03-23 01:00:00",36.4000766485427
37.864767,-122.302741,"OZONE","PPB",30.3,"Berkeley Aquatic Park","2020-03-23 01:00:00",30.3000613401345
37.9604,-122.3571,"OZONE","PPB",38.2,"San Pablo - Rumrill","2020-03-23 00:00:00",38.2000107615519
37.864767,-122.302741,"OZONE","PPB",34.5,"Berkeley Aquatic Park","2020-03-23 00:00:00",34.5000377787138
37.9604,-122.3571,"OZONE","PPB",40.4,"San Pablo - Rumrill","2020-03-22 23:00:00",40.4000692620731
37.864767,-122.302741,"OZONE","PPB",38,"Berkeley Aquatic Park","2020-03-22 23:00:00",38.0000533947096
37.9604,-122.3571,"OZONE","PPB",41.6,"San Pablo - Rumrill","2020-03-22 22:00:00",41.6000409643789
37.864767,-122.302741,"OZONE","PPB",37.6,"Berkeley Aquatic Park","2020-03-22 22:00:00",37.6000604717644
37.9604,-122.3571,"OZONE","PPB",44.4,"San Pablo - Rumrill","2020-03-22 21:00:00",44.4000491058924
37.864767,-122.302741,"OZONE","PPB",38.2,"Berkeley Aquatic Park","2020-03-22 21:00:00",38.2000717799191
37.9604,-122.3571,"OZONE","PPB",43.7,"San Pablo - Rumrill","2020-03-22 20:00:00",43.7000422886355
37.864767,-122.302741,"OZONE","PPB",39.1,"Berkeley Aquatic Park","2020-03-22 20:00:00",39.1000175559402
37.9604,-122.3571,"OZONE","PPB",42.2,"San Pablo - Rumrill","2020-03-22 19:00:00",42.2000274988874
37.864767,-122.302741,"OZONE","PPB",33.9,"Berkeley Aquatic Park","2020-03-22 19:00:00",33.9000591212818
37.9604,-122.3571,"OZONE","PPB",36.5,"San Pablo - Rumrill","2020-03-22 18:00:00",36.5000365086249
37.864767,-122.302741,"OZONE","PPB",27.2,"Berkeley Aquatic Park","2020-03-22 18:00:00",27.2000136683946
37.9604,-122.3571,"OZONE","PPB",30.8,"San Pablo - Rumrill","2020-03-22 17:00:00",30.8000847771627
37.864767,-122.302741,"OZONE","PPB",26.7,"Berkeley Aquatic Park","2020-03-22 17:00:00",26.700046201079
37.9604,-122.3571,"OZONE","PPB",29.7,"San Pablo - Rumrill","2020-03-22 16:00:00",29.7000482801627
37.864767,-122.302741,"OZONE","PPB",16.3,"Berkeley Aquatic Park","2020-03-22 16:00:00",16.3000589842056
37.9604,-122.3571,"OZONE","PPB",18.4,"San Pablo - Rumrill","2020-03-22 15:00:00",18.4000499879234
37.864767,-122.302741,"OZONE","PPB",7.1,"Berkeley Aquatic Park","2020-03-22 15:00:00",7.10008273040086
37.9604,-122.3571,"OZONE","PPB",13,"San Pablo - Rumrill","2020-03-22 14:00:00",13.0000726139713
37.864767,-122.302741,"OZONE","PPB",3,"Berkeley Aquatic Park","2020-03-22 14:00:00",3.00004020115288
37.9604,-122.3571,"OZONE","PPB",15.8,"San Pablo - Rumrill","2020-03-22 13:00:00",15.8000492677412
37.864767,-122.302741,"OZONE","PPB",6.5,"Berkeley Aquatic Park","2020-03-22 13:00:00",6.50005781327518
37.9604,-122.3571,"OZONE","PPB",19,"San Pablo - Rumrill","2020-03-22 12:00:00",19.0000817667232
37.864767,-122.302741,"OZONE","PPB",5.6,"Berkeley Aquatic Park","2020-03-22 12:00:00",5.6000412405975
37.9604,-122.3571,"OZONE","PPB",19,"San Pablo - Rumrill","2020-03-22 11:00:00",19.0000795653289
37.864767,-122.302741,"OZONE","PPB",8,"Berkeley Aquatic Park","2020-03-22 11:00:00",8.00008108095445
37.9604,-122.3571,"OZONE","PPB",21,"San Pablo - Rumrill","2020-03-22 10:00:00",21.0000327542948
37.864767,-122.302741,"OZONE","PPB",9,"Berkeley Aquatic Park","2020-03-22 10:00:00",9.00002261521487
37.9604,-122.3571,"OZONE","PPB",22.8,"San Pablo - Rumrill","2020-03-22 09:00:00",22.8000863758501
37.864767,-122.302741,"OZONE","PPB",7.6,"Berkeley Aquatic Park","2020-03-22 09:00:00",7.60001647675671
37.9604,-122.3571,"OZONE","PPB",23.4,"San Pablo - Rumrill","2020-03-22 08:00:00",23.4000254964556
37.864767,-122.302741,"OZONE","PPB",15.2,"Berkeley Aquatic Park","2020-03-22 08:00:00",15.2000741333717
37.9604,-122.3571,"OZONE","PPB",21.4,"San Pablo - Rumrill","2020-03-22 07:00:00",21.4000276211008
37.864767,-122.302741,"OZONE","PPB",8.4,"Berkeley Aquatic Park","2020-03-22 07:00:00",8.40008471107965
